"From Branch","To District","To City","Charge for 1st kg","Charge per additional 1kg"
"Colombo","Gampaha","hunupitiya","450","100.00"
"Colombo","Gampaha","wanawasala","450","100.00"
"Colombo","Gampaha","pethiyagoda","450","100.00"
"Colombo","Gampaha","gonawala","450","100.00"
"Colombo","Gampaha","walisara","450","100.00"
"Colombo","Gampaha","Mahabage","450","100.00"
"Colombo","Gampaha","Peralanda","450","100.00"
"Colombo","Gampaha","paliyagoda","450","100.00"
"Colombo","Gampaha","Mabole","450","100.00"
"Colombo","Gampaha","Enderamulla","450","100.00"
"Colombo","Gampaha","Eriyawetiya","450","100.00"
"Colombo","Gampaha","Pattivila","450","100.00"
"Colombo","Gampaha","Bollegala","450","100.00"
"Colombo","Gampaha","Thalwatta","450","100.00"
"Colombo","Gampaha","Pamunuwila","450","100.00"
"Colombo","Gampaha","Kohalwila","450","100.00"
"Colombo","Gampaha","Maguruwila","450","100.00"
"Colombo","Gampaha","Thorana Junction","450","100.00"
"Colombo","Gampaha","Bulugaha Junction","450","100.00"
"Colombo","Gampaha","Himbutuwelgoda","450","100.00"
"Colombo","Gampaha","Nungamugoda","450","100.00"
"Colombo","Gampaha","Sinharamulla","450","100.00"
"Colombo","Gampaha","Pilapitiya","450","100.00"
"Colombo","Gampaha","Pattiya Junction","450","100.00"
"Colombo","Gampaha","Weliamuna Road","450","100.00"
"Colombo","Gampaha","Elakanda","450","100.00"
"Colombo","Gampaha","Dikovita","450","100.00"
"Colombo","Gampaha","Oliyamulla","450","100.00"
"Colombo","Gampaha","Thelangapatha","450","100.00"
"Colombo","Gampaha","Thelangapatha","450","100.00"
"Colombo","Gampaha","Wewelduwa","450","100.00"
"Colombo","Gampaha","Akbar Town","450","100.00"
"Colombo","Gampaha","Gongithota","450","100.00"
"Colombo","Gampaha","Welikadamulla Road","450","100.00"
"Colombo","Gampaha","Nawaloka Junction","450","100.00"
"Colombo","Gampaha","Magulpokuna","450","100.00"
"Colombo","Gampaha","Ragama Junction","450","100.00"
"Colombo","Gampaha","Ragama","450","100.00"
"Colombo","Gampaha","Siriwardahana Road ragama","450","100.00"
"Colombo","Gampaha","Thalagolla","450","100.00"
"Colombo","Gampaha","dambuwa","450","100.00"
"Colombo","Gampaha","lanka matha road ragama","450","100.00"
"Colombo","Gampaha","Kadawatha road ragama","450","100.00"
"Colombo","Gampaha","Delpe junction","450","100.00"
"Colombo","Gampaha","Naligama junction","450","100.00"
"Colombo","Gampaha","Prison road ragama","450","100.00"
"Colombo","Gampaha","Galwala junction","450","100.00"
"Colombo","Gampaha","Welipillewa","450","100.00"
"Colombo","Gampaha","Thuduwegedara","450","100.00"
"Colombo","Gampaha","nagoda kandana","450","100.00"
"Colombo","Gampaha","Linton Ground","450","100.00"
"Colombo","Gampaha","Thewatta","450","100.00"
"Colombo","Gampaha","vihara mawatha Thewatta","450","100.00"
"Colombo","Gampaha","Narangoda Paluwa","450","100.00"
"Colombo","Gampaha","Batuwatta","450","100.00"
"Colombo","Gampaha","Walpola","450","100.00"
"Colombo","Gampaha","Jayasrigama","450","100.00"
"Colombo","Gampaha","Boystown ragama","450","100.00"
"Colombo","Gampaha","Podiveekumbura","450","100.00"
"Colombo","Gampaha","Mabola","450","100.00"
"Colombo","Gampaha","Mabole","450","100.00"
"Colombo","Gampaha","Elapitiwala","450","100.00"
"Colombo","Gampaha","Welikadamulla","450","100.00"
"Colombo","Gampaha","Halanduruwa","450","100.00"
"Colombo","Gampaha","Mattumagala","450","100.00"
"Colombo","Gampaha","Appugewatta","450","100.00"
"Colombo","Gampaha","THELAGAPATHA","450","100.00"
"Colombo","Gampaha","Wewalduwa","450","100.00"
"Colombo","Gampaha","AWERIYAWATTA ROAD","450","100.00"
"Colombo","Gampaha","CHURCH RD WATTALA","450","100.00"
"Colombo","Gampaha","CHURCH ROAD WATTALA","450","100.00"
"Colombo","Gampaha","ALWIS TOWN WATTALA","450","100.00"
"Colombo","Gampaha","Dippitigoda","450","100.00"
"Colombo","Gampaha","Governors Park WATTALA","450","100.00"
"Colombo","Gampaha","Padiliyathuduwa","450","100.00"
"Colombo","Gampaha","Waragoda","450","100.00"
"Colombo","Gampaha","Wedamulla","450","100.00"
"Colombo","Gampaha","Nungamugoda","450","100.00"
"Colombo","Gampaha","KELANIYA VIHARA MAWATHA","450","100.00"
"Colombo","Gampaha","WARAGODA ESTATE","450","100.00"
"Colombo","Gampaha","Naramminiya","450","100.00"
"Colombo","Gampaha","BIYAGAMA RD KELANIYA","450","100.00"
"Colombo","Gampaha","NAYAKAKANDA","450","100.00"
"Colombo","Gampaha","Palliyawatta","450","100.00"
"Colombo","Gampaha","MARADANA ROAD WATTALA","450","100.00"
"Colombo","Gampaha","Awarakotuwa","450","100.00"
"Colombo","Gampaha","Weliamuna","450","100.00"
"Colombo","Gampaha","KADAWATHA ROAD","450","100.00"
"Colombo","Gampaha","Kendaliyaddapaluwa","450","100.00"
"Colombo","Gampaha","Lenchiyawatta","450","100.00"
"Colombo","Gampaha","RAGAMA TOWN","450","100.00"
"Colombo","Gampaha","Narangodapaluwa","450","100.00"
"Colombo","Gampaha","Pattiwila","450","100.00"
"Colombo","Gampaha","Bathalahenawatta","450","100.00"
"Colombo","Gampaha","hospital road kiribathgoda","450","100.00"
"Colombo","Gampaha","Heenkenda","450","100.00"
"Colombo","Kandy","Ambagahapelessa","500","100.00"
"Colombo","Kandy","Barawardhana Oya","500","100.00"
"Colombo","Kandy","Batumulla","500","100.00"
"Colombo","Kandy","Handaganawa","500","100.00"
"Colombo","Kandy","Hasalaka","500","100.00"
"Colombo","Kandy","Kolongoda","500","100.00"
"Colombo","Kandy","Rantembe","500","100.00"
"Colombo","Kandy","Ulpothagama","500","100.00"
"Colombo","Kandy","Weragantota","500","100.00"
"Colombo","Gampaha","Devagiriya","500","100.00"
"Colombo","Gampaha","Etanawala","500","100.00"
"Colombo","Gampaha","Hattota Amuna","500","100.00"
"Colombo","Gampaha","Perakanatta","500","100.00"
"Colombo","Ampara","Damanewela","500","100.00"
"Colombo","Ampara","Dorakumbura","500","100.00"
"Colombo","Ampara","Kolamanthalawa","500","100.00"
"Colombo","Ampara","Mawanagama","500","100.00"
"Colombo","Ampara","Nawamedagama","500","100.00"
"Colombo","Ampara","Padiyatalawa","500","100.00"
"Colombo","Ampara","Siripura","500","100.00"
"Colombo","Badulla","Aluketiyawa","500","100.00"
"Colombo","Badulla","Aluttaramma","500","100.00"
"Colombo","Badulla","Arawa","500","100.00"
"Colombo","Badulla","Arawatta","500","100.00"
"Colombo","Badulla","Baduluoya","500","100.00"
"Colombo","Badulla","Dambana","500","100.00"
"Colombo","Badulla","Divulapelessa","500","100.00"
"Colombo","Badulla","Galporuyaya","500","100.00"
"Colombo","Badulla","Girandurukotte","500","100.00"
"Colombo","Badulla","Hebarawa","500","100.00"
"Colombo","Badulla","Kandaketya","500","100.00"
"Colombo","Badulla","Keselpotha","500","100.00"
"Colombo","Badulla","Kuruwitenna","500","100.00"
"Colombo","Badulla","Malgoda","500","100.00"
"Colombo","Badulla","Mapakadawewa","500","100.00"
"Colombo","Badulla","Pahalarathkinda","500","100.00"
"Colombo","Badulla","Sorabora Colony","500","100.00"
"Colombo","Badulla","Uva Tissapura","500","100.00"
"Colombo","Badulla","Wewatta","500","100.00"
"Colombo","Badulla","Mahiyanganaya","500","100.00"
"Colombo","Badulla","Minipe","500","100.00"
"Colombo","Kandy","Weraganthota","500","100.00"
"Colombo","Matale","Dunuwilapitiya","500","100.00"
"Colombo","Matale","Handungamuwa","500","100.00"
"Colombo","Matale","Laggala Pallegama","500","100.00"
"Colombo","Matale","lllukkumbura","500","100.00"
"Colombo","Matale","Nugagolla","500","100.00"
"Colombo","Matale","Ranamuregama","500","100.00"
"Colombo","Badulla","Aluththaramma","500","100.00"
"Colombo","Badulla","Arawaththa","500","100.00"
"Colombo","Badulla","Badulu Oya","500","100.00"
"Colombo","Badulla","Uva Thissapura","500","100.00"
"Colombo","Badulla","Wewaththa","500","100.00"
"Colombo","Badulla","Kuruwithenna","500","100.00"
"Colombo","Ampara","Dhiaththakandiya","500","100.00"
"Colombo","Badulla","Andaulpotha","500","100.00"
"Colombo","Kandy","Morayaya","500","100.00"
"Colombo","Kandy","Pallewaththa","500","100.00"
"Colombo","Ampara","Uththalapura","500","100.00"
"Colombo","Ampara","Bakmeedeniya","500","100.00"
"Colombo","Ampara","Theldeniyaya","500","100.00"
"Colombo","Ampara","Kadirapura","500","100.00"
"Colombo","Matale","Wilgamuwa","500","100.00"
"Colombo","Ampara","padiyathalawa","500","100.00"
"Colombo","Ampara","Navamedagama","500","100.00"
"Colombo","Ampara","NUWARAGALATHENNA","500","100.00"
"Colombo","Ampara","PALATURUELLA","500","100.00"
"Colombo","Ampara","SERANKADA","500","100.00"
"Colombo","Ampara","Beligalla","500","100.00"
"Colombo","Badulla","Ranamure","500","100.00"
"Colombo","Badulla","guruwela","500","100.00"
"Colombo","Badulla","Laggala","500","100.00"
"Colombo","Badulla","kalugaga","500","100.00"
"Colombo","Badulla","haththota amuna","500","100.00"
"Colombo","Badulla","maoya","500","100.00"
"Colombo","Badulla","thorapitiya","500","100.00"
"Colombo","Badulla","dewaladeniya","500","100.00"
"Colombo","Badulla","wallewela","500","100.00"
"Colombo","Badulla","leloya","500","100.00"
"Colombo","Badulla","kalugaga dam","500","100.00"
"Colombo","Badulla","hadungamuwa","500","100.00"
"Colombo","Badulla","dewagiriya","500","100.00"
"Colombo","Badulla","wasgamuwa","500","100.00"
"Colombo","Badulla","perakanaththa","500","100.00"
"Colombo","Badulla","Barawardhanaoya","500","100.00"
"Colombo","Badulla","Mahiyangana","500","100.00"
"Colombo","Ampara","kiriwana","500","100.00"
"Colombo","Ampara","kehelulla","500","100.00"
"Colombo","Ampara","holike","500","100.00"
"Colombo","Ampara","marangala","500","100.00"
"Colombo","Ampara","Palathuruwella","500","100.00"
"Colombo","Ampara","Pulungasmulla","500","100.00"
"Colombo","Ampara","harasgala","500","100.00"
"Colombo","Badulla","Sorabora","500","100.00"
"Colombo","Badulla","Haddaththeva","500","100.00"
"Colombo","Badulla","Meegahahena","500","100.00"
"Colombo","Badulla","Aluththarama","500","100.00"
"Colombo","Badulla","Bathalayaya","500","100.00"
"Colombo","Badulla","Milleththewa","500","100.00"
"Colombo","Badulla","Giradurukotte","500","100.00"
"Colombo","Badulla","Agale Oya","500","100.00"
"Colombo","Badulla","Hobariyawa","500","100.00"
"Colombo","Badulla","Rathhinda","500","100.00"
"Colombo","Badulla","Ulhitiya","500","100.00"
"Colombo","Badulla","Theldeniyaya","500","100.00"
"Colombo","Badulla","Diyaviddagama","500","100.00"
"Colombo","Badulla","Wewugama","500","100.00"
"Colombo","Badulla","Nawamedagama","500","100.00"
"Colombo","Badulla","Sadunpura","500","100.00"
"Colombo","Badulla","damanewela","500","100.00"
"Colombo","Badulla","Lihiniyagama","500","100.00"
"Colombo","Badulla","Sandamadulla","500","100.00"
"Colombo","Badulla","siripura","500","100.00"
"Colombo","Badulla","Laggala pallegama","500","100.00"
"Colombo","Badulla","Thuvaragala","500","100.00"
"Colombo","Badulla","Diulapelessa","500","100.00"
"Colombo","Badulla","Naminigama","500","100.00"
"Colombo","Badulla","Wilgamuwa","500","100.00"
"Colombo","Badulla","Nugagolla","500","100.00"
"Colombo","Badulla","Bathgampala","500","100.00"
"Colombo","Badulla","Devagiriya","500","100.00"
"Colombo","Badulla","Handungamuwa","500","100.00"
"Colombo","Badulla","Maraka","500","100.00"
"Colombo","Badulla","raththotayaya","500","100.00"
"Colombo","Badulla","Wiranagama","500","100.00"
"Colombo","Badulla","Ginnoruwa","500","100.00"
"Colombo","Badulla","Laggala-Pallegama","500","100.00"
"Colombo","Badulla","Laggala","500","100.00"
"Colombo","Badulla","Devaladeniya","500","100.00"
"Colombo","Badulla","Ridikotaliya","500","100.00"
"Colombo","Badulla","Mahiyangana Puja Nagaraya","500","100.00"
"Colombo","Badulla","Dambarawa","500","100.00"
"Colombo","Badulla","Pagaragammana","500","100.00"
"Colombo","Badulla","Senavigama","500","100.00"
"Colombo","Badulla","Mapakada","500","100.00"
"Colombo","Badulla","Dikkendayaya","500","100.00"
"Colombo","Badulla","thissapura","500","100.00"
"Colombo","Badulla","aluketiyava","500","100.00"
"Colombo","Badulla","adaulpatha","500","100.00"
"Colombo","Badulla","Medayaya","500","100.00"
"Colombo","Badulla","Kuruvithenna","500","100.00"
"Colombo","Badulla","Ritigaharawa","500","100.00"
"Colombo","Badulla","Buddankotte","500","100.00"
"Colombo","Badulla","Meegahapitiya","500","100.00"
"Colombo","Badulla","Dehigolla","500","100.00"
"Colombo","Badulla","Kudagalayaya","500","100.00"
"Colombo","Badulla","aravaththa","500","100.00"
"Colombo","Badulla","Orubendiwewa","500","100.00"
"Colombo","Badulla","Beligalla","500","100.00"
"Colombo","Badulla","Kirawana","500","100.00"
"Colombo","Badulla","Padiyathalawa","500","100.00"
"Colombo","Badulla","Galode","500","100.00"
"Colombo","Badulla","Serankada","500","100.00"
"Colombo","Badulla","Harasgala","500","100.00"
"Colombo","Badulla","Wahawa","500","100.00"
"Colombo","Badulla","Kehelulla","500","100.00"
"Colombo","Badulla","Morayaya","500","100.00"
"Colombo","Badulla","Ambahapelessa","500","100.00"
"Colombo","Badulla","Rantambe","500","100.00"
"Colombo","Badulla","Hasalaka","500","100.00"
"Colombo","Badulla","Gurulupotha","500","100.00"
"Colombo","Badulla","Ulpathagama","500","100.00"
"Colombo","Badulla","Udathwewa","500","100.00"
"Colombo","Badulla","Heen gaga","500","100.00"
"Colombo","Badulla","Kolongoda","500","100.00"
"Colombo","Badulla","Ikiriyagoda","500","100.00"
"Colombo","Mullaitivu","Alampil","500","100.00"
"Colombo","Mullaitivu","Kokkilai","500","100.00"
"Colombo","Mullaitivu","Mullativu","500","100.00"
"Colombo","Mullaitivu","Mullivaikkal","500","100.00"
"Colombo","Mullaitivu","Muthauyan Kaddakulam","500","100.00"
"Colombo","Mullaitivu","Odduchudan","500","100.00"
"Colombo","Mullaitivu","Udayarkaddu","500","100.00"
"Colombo","Mullaitivu","Maritimepattu","500","100.00"
"Colombo","Mullaitivu","Thanniyuththu","500","100.00"
"Colombo","Mullaitivu","Iranaippalai","500","100.00"
"Colombo","Mullaitivu","Vadduvakal","500","100.00"
"Colombo","Mullaitivu","Vellamullivaikal","500","100.00"
"Colombo","Mullaitivu","Valayanmadam","500","100.00"
"Colombo","Mullaitivu","Pirappuvedduvan","500","100.00"
"Colombo","Mullaitivu","Muththaiyankaddukulam","500","100.00"
"Colombo","Mullaitivu","Nedunkerny","500","100.00"
"Colombo","Mullaitivu","Keppapilavu","500","100.00"
"Colombo","Mullaitivu","Moongilaru","500","100.00"
"Colombo","Mullaitivu","Mukathuvaram","500","100.00"
"Colombo","Mullaitivu","semmalai","500","100.00"
"Colombo","Mullaitivu","semmalei","500","100.00"
"Colombo","Mullaitivu","Vattappalai","500","100.00"
"Colombo","Mullaitivu","Manatkudiyiruppu","500","100.00"
"Colombo","Mullaitivu","Mulliyawalai","500","100.00"
"Colombo","Mullaitivu","Mulliyavalai","500","100.00"
"Colombo","Mullaitivu","KARUVALANKANDAL","500","100.00"
"Colombo","Mullaitivu","Oddusuddan","500","100.00"
"Colombo","Mullaitivu","Kachilamadu","500","100.00"
"Colombo","Mullaitivu","Mannankandal","500","100.00"
"Colombo","Mullaitivu","Muthuiyankaddu","500","100.00"
"Colombo","Mullaitivu","Rampakulam","500","100.00"
"Colombo","Mullaitivu","Karuvalankandal","500","100.00"
"Colombo","Mullaitivu","Kachilamadu","500","100.00"
"Colombo","Mullaitivu","Mannakandal","500","100.00"
"Colombo","Mullaitivu","Muthuiyankaddu","500","100.00"
"Colombo","Mullaitivu","Rampakulam","500","100.00"
"Colombo","Mullaitivu","Katkulam","500","100.00"
"Colombo","Mullaitivu","Palampaasi","500","100.00"
"Colombo","Mullaitivu","Thanduvan","500","100.00"
"Colombo","Mullaitivu","Kallikadu","500","100.00"
"Colombo","Mullaitivu","SIVANAKAR","500","100.00"
"Colombo","Mullaitivu","Maamoolai","500","100.00"
"Colombo","Mullaitivu","Kanukkeni","500","100.00"
"Colombo","Mullaitivu","Kumarapuram","500","100.00"
"Colombo","Mullaitivu","Neeravipiddy","500","100.00"
"Colombo","Mullaitivu","Vattapalai","500","100.00"
"Colombo","Mullaitivu","Selvapuram","500","100.00"
"Colombo","Mullaitivu","Mullivaikkal","500","100.00"
"Colombo","Mullaitivu","Uduppukulam","500","100.00"
"Colombo","Mullaitivu","Uppumaaveli","500","100.00"
"Colombo","Mullaitivu","Kokkuththoduvai","500","100.00"
"Colombo","Mullaitivu","nayaaru","500","100.00"
"Colombo","Mullaitivu","Puliyamunai","500","100.00"
"Colombo","Mullaitivu","Thankapuram","500","100.00"
"Colombo","Mullaitivu","Puthanvayal","500","100.00"
"Colombo","Mullaitivu","Vattapalai","500","100.00"
"Colombo","Mullaitivu","Puthukkudiyiruppu","500","100.00"
"Colombo","Mullaitivu","Iranaippalai","500","100.00"
"Colombo","Mullaitivu","Puthumathalan","500","100.00"
"Colombo","Mullaitivu","Manthuvil","500","100.00"
"Colombo","Mullaitivu","Suthanthirapuram","500","100.00"
"Colombo","Mullaitivu","Udayarkattu","500","100.00"
"Colombo","Mullaitivu","Theraavil","500","100.00"
"Colombo","Mullaitivu","Pokkanai","500","100.00"
"Colombo","Galle","Ahangama","450","100.00"
"Colombo","Galle","Anangoda","450","100.00"
"Colombo","Galle","Angulugaha","450","100.00"
"Colombo","Galle","Ankokkawala","450","100.00"
"Colombo","Galle","Dikkumbura","450","100.00"
"Colombo","Galle","Ginimellagaha","450","100.00"
"Colombo","Galle","Gintota","450","100.00"
"Colombo","Galle","Gonamulla Junction","450","100.00"
"Colombo","Galle","Gonapinuwala","450","100.00"
"Colombo","Galle","Hapugala","450","100.00"
"Colombo","Galle","Hawpe","450","100.00"
"Colombo","Galle","Hinatigala","450","100.00"
"Colombo","Galle","Hiyare","450","100.00"
"Colombo","Galle","Ihala Walpola","450","100.00"
"Colombo","Galle","Kananke Bazaar","450","100.00"
"Colombo","Galle","Karagoda","450","100.00"
"Colombo","Galle","Karapitiya","450","100.00"
"Colombo","Galle","Koggala","450","100.00"
"Colombo","Galle","Kottawagama","450","100.00"
"Colombo","Galle","lmaduwa","450","100.00"
"Colombo","Galle","Magedara","450","100.00"
"Colombo","Galle","Meda-Keembiya","450","100.00"
"Colombo","Galle","Parana ThanaYamgoda","450","100.00"
"Colombo","Galle","Ratgama","450","100.00"
"Colombo","Galle","Talpe","450","100.00"
"Colombo","Galle","Tiranagama","450","100.00"
"Colombo","Galle","Udalamatta","450","100.00"
"Colombo","Galle","Uluvitike","450","100.00"
"Colombo","Galle","Unawatuna","450","100.00"
"Colombo","Galle","Unanwitiya","450","100.00"
"Colombo","Galle","Wakwella","450","100.00"
"Colombo","Galle","Walahanduwa","450","100.00"
"Colombo","Galle","Wanchawela","450","100.00"
"Colombo","Galle","Akmeemana","450","100.00"
"Colombo","Galle","Ginthota","450","100.00"
"Colombo","Galle","Nakiyadeniya","450","100.00"
"Colombo","Galle","Rathgama","450","100.00"
"Colombo","Galle","Thalpe","450","100.00"
"Colombo","Galle","Thiranagama","450","100.00"
"Colombo","Galle","Keembiya","450","100.00"
"Colombo","Galle","Keembiya","450","100.00"
"Colombo","Galle","Dadella","450","100.00"
"Colombo","Galle","Dadella","450","100.00"
"Colombo","Galle","Mahamodara","450","100.00"
"Colombo","Galle","Yaddehimulla","450","100.00"
"Colombo","Galle","Thiththagalla","450","100.00"
"Colombo","Galle","Batuwanhena","450","100.00"
"Colombo","Galle","Pinnaduwa","450","100.00"
"Colombo","Galle","Udamaththa","450","100.00"
"Colombo","Galle","Yatalamaththa","450","100.00"
"Colombo","Galle","Athumale","450","100.00"
"Colombo","Galle","Katugoda","450","100.00"
"Colombo","Galle","kaluwella","450","100.00"
"Colombo","Galle","kadurugashena","450","100.00"
"Colombo","Galle","Mampitiya","450","100.00"
"Colombo","Galle","bataduwa","450","100.00"
"Colombo","Galle","Galle","450","100.00"
"Colombo","Galle","Malamura","450","100.00"
"Colombo","Galle","Galle town","450","100.00"
"Colombo","Galle","Ketandola","450","100.00"
"Colombo","Galle","Madakumburamulla","450","100.00"
"Colombo","Galle","Wackwella","450","100.00"
"Colombo","Galle","Talagampola","450","100.00"
"Colombo","Galle","Thalagampola","450","100.00"
"Colombo","Galle","Magalla","450","100.00"
"Colombo","Galle","Waulagala","450","100.00"
"Colombo","Galle","Dadalla","450","100.00"
"Colombo","Galle","Boossa","450","100.00"
"Colombo","Galle","Katudampe","450","100.00"
"Colombo","Galle","Ranapanadeniya","450","100.00"
"Colombo","Galle","Rejjipura","450","100.00"
"Colombo","Galle","Rathna Udagama","450","100.00"
"Colombo","Galle","Maha Hapugala","450","100.00"
"Colombo","Galle","Yakgaha","450","100.00"
"Colombo","Galle","Southern Court","450","100.00"
"Colombo","Galle","Manavila","450","100.00"
"Colombo","Galle","Udugama Road","450","100.00"
"Colombo","Galle","Haliwala","450","100.00"
"Colombo","Galle","Jambuketiya","450","100.00"
"Colombo","Galle","Mapalagama Road","450","100.00"
"Colombo","Galle","Talgasyaya","450","100.00"
"Colombo","Galle","Keebiya","450","100.00"
"Colombo","Galle","Meda Keembiya","450","100.00"
"Colombo","Galle","Bovitiyamulla","450","100.00"
"Colombo","Galle","Udalamaththa","450","100.00"
"Colombo","Galle","Gammeddegoda","450","100.00"
"Colombo","Galle","Aluth Ihala","450","100.00"
"Colombo","Galle","Aluth Pahala","450","100.00"
"Colombo","Galle","Urala","450","100.00"
"Colombo","Galle","Gonamulla","450","100.00"
"Colombo","Galle","Ihala Keembiya","450","100.00"
"Colombo","Galle","Thalgampola","450","100.00"
"Colombo","","","150.1","100.00"
"Colombo","","","500","100.00"
"Colombo","Kurunegala","Iriyagolla","500","100.00"
"Colombo","Kurunegala","Kumbukwewa","500","100.00"
"Colombo","Kurunegala","Madahapola","500","100.00"
"Colombo","Kurunegala","Melsiripura","500","100.00"
"Colombo","Kurunegala","Panagamuwa","500","100.00"
"Colombo","Kurunegala","Panliyadda","500","100.00"
"Colombo","Kurunegala","Pansiyagama","500","100.00"
"Colombo","Kurunegala","Pihimbuwa","500","100.00"
"Colombo","Kurunegala","Ibbagamuwa","500","100.00"
"Colombo","Kurunegala","Rideegama","500","100.00"
"Colombo","Matale","Beligamuwa","500","100.00"
"Colombo","Kurunegala","Keppitigala","500","100.00"
"Colombo","Kurunegala","Katiyawa","500","100.00"
"Colombo","Kurunegala","Thalgodapitiya","500","100.00"
"Colombo","Kurunegala","Ipalawa","500","100.00"
"Colombo","Kurunegala","Kadulawa","500","100.00"
"Colombo","Kurunegala","Rambe","500","100.00"
"Colombo","Kurunegala","Maeliya","500","100.00"
"Colombo","Kurunegala","Rambadagalla","500","100.00"
"Colombo","Kurunegala","Dodangaslanda","500","100.00"
"Colombo","Kurunegala","Gokarella","500","100.00"
"Colombo","Kurunegala","Omaragolla","500","100.00"
"Colombo","Kurunegala","Kumbukwewa","500","100.00"
"Colombo","Kurunegala","Madahapola","500","100.00"
"Colombo","Kurunegala","Melsiripura","500","100.00"
"Colombo","Kurunegala","Panagamuwa","500","100.00"
"Colombo","Kurunegala","Panliyadda","500","100.00"
"Colombo","Kurunegala","Pansiyagama","500","100.00"
"Colombo","Kurunegala","Pihimbuwa","500","100.00"
"Colombo","Kurunegala","Ibbagamuwa","500","100.00"
"Colombo","Kurunegala","Rideegama","500","100.00"
"Colombo","Kurunegala","Keppitigala","500","100.00"
"Colombo","Kurunegala","Katiyawa","500","100.00"
"Colombo","Kurunegala","Thalgodapitiya","500","100.00"
"Colombo","Kurunegala","Ipalawa","500","100.00"
"Colombo","Kurunegala","Kadulawa","500","100.00"
"Colombo","Kurunegala","Rambe","500","100.00"
"Colombo","Kurunegala","Maeliya","500","100.00"
"Colombo","Kurunegala","Rambadagalla","500","100.00"
"Colombo","Kurunegala","Dodangaslanda","500","100.00"
"Colombo","Kurunegala","Dodangaslanda","500","100.00"
"Colombo","Kurunegala","Gokarella","500","100.00"
"Colombo","Kurunegala","Omaragolla","500","100.00"
"Colombo","Kurunegala","Maeliya","500","100.00"
"Colombo","Kurunegala","Pangolla","500","100.00"
"Colombo","Kurunegala","Pelakumbura","500","100.00"
"Colombo","Kurunegala","Kiribamuna","500","100.00"
"Colombo","Kurunegala","Thihawa","500","100.00"
"Colombo","Kurunegala","Manapaha","500","100.00"
"Colombo","Kurunegala","Galewela","500","100.00"
"Colombo","Kurunegala","Diythure","500","100.00"
"Colombo","Kurunegala","Dodamgaslanda","500","100.00"
"Colombo","Matale","Eriyagolla","500","100.00"
"Colombo","Kurunegala","Wegama","500","100.00"
"Colombo","Matale","Ussawa","500","100.00"
"Colombo","Kurunegala","Alipallama","500","100.00"
"Colombo","Anuradhapura","Medawachchiya","500","100.00"
"Colombo","Anuradhapura","Wahamalgollewa","500","100.00"
"Colombo","Anuradhapura","ataweeragollawa","500","100.00"
"Colombo","Anuradhapura","ulpathgama","500","100.00"
"Colombo","Anuradhapura","Ikirigollewa","500","100.00"
"Colombo","Anuradhapura","kallanchiya","500","100.00"
"Colombo","Anuradhapura","welioya juntion","500","100.00"
"Colombo","Vavuniya","Medawachchiya","500","100.00"
"Colombo","Vavuniya","Poonewa","500","100.00"
"Colombo","Vavuniya","Medawachchiya","500","100.00"
"Colombo","Vavuniya","Poonewa","500","100.00"
"Colombo","Vavuniya","Poonewa","500","100.00"
"Colombo","Anuradhapura","Kubugollawa","500","100.00"
"Colombo","Vavuniya","Sangilikanadarawewa","500","100.00"
"Colombo","Anuradhapura","Isinbessegala","500","100.00"
"Colombo","Anuradhapura","pallankulama","500","100.00"
"Colombo","Anuradhapura","Walahamalewa","500","100.00"
"Colombo","Anuradhapura","Malsalawa Road","500","100.00"
"Colombo","Anuradhapura","Katuwela","500","100.00"
"Colombo","Anuradhapura","Kubugollawa","500","100.00"
"Colombo","Anuradhapura","Kanadarewa","500","100.00"
"Colombo","Anuradhapura","Sangilikanadarawewa","500","100.00"
"Colombo","Anuradhapura","Ekirikanda","500","100.00"
"Colombo","Anuradhapura","Isinbessegala","500","100.00"
"Colombo","Anuradhapura","Wasanapura","500","100.00"
"Colombo","Anuradhapura","Dambuwewa","500","100.00"
"Colombo","Anuradhapura","Ulpathgama","500","100.00"
"Colombo","Anuradhapura","Helambagaswewa","500","100.00"
"Colombo","Anuradhapura","Angunochchiya","500","100.00"
"Colombo","Anuradhapura","lenadiulwewa","500","100.00"
"Colombo","Anuradhapura","kidalgalegama","500","100.00"
"Colombo","Anuradhapura","Ihala Thammannawa","500","100.00"
"Colombo","Anuradhapura","Guru Kandegama","500","100.00"
"Colombo","Anuradhapura","Puhudivula","500","100.00"
"Colombo","Anuradhapura","Galegama","500","100.00"
"Colombo","Anuradhapura","Kongollewa","500","100.00"
"Colombo","Anuradhapura","Aluth Halmillawa","500","100.00"
"Colombo","Anuradhapura","Parana Halmillawewa","500","100.00"
"Colombo","Anuradhapura","Bellankadawala","500","100.00"
"Colombo","Kurunegala","Bamunukotuwa","450","100.00"
"Colombo","Kurunegala","Bandara Koswatta","450","100.00"
"Colombo","Kurunegala","Hengamuwa","450","100.00"
"Colombo","Kurunegala","Kanattewewa","450","100.00"
"Colombo","Kurunegala","Kosdeniya","450","100.00"
"Colombo","Kurunegala","Malagane","450","100.00"
"Colombo","Kurunegala","Minuwangete","450","100.00"
"Colombo","Kurunegala","Mirihanagama","450","100.00"
"Colombo","Kurunegala","Padeniya","450","100.00"
"Colombo","Kurunegala","Panadaragama","450","100.00"
"Colombo","Kurunegala","Tuttiripitigama","450","100.00"
